,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,weekday,id_str,full_text,truncated,display_text_range,source_y,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,id,id_str,indices,media_url,media_url_https,url,display_url,expanded_url,type,sizes,user_name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,user_favourites_count,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications
1956,673612854080196609,2015-12-06 21:19:54+00:00,https://twitter.com/dog_rates/status/673612854080196609/photo/1,7,10, Jeffri,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1.0,Newfoundland,0.223101,True,Leonberg,0.111106,True,shovel,0.0856263,False,Sun,673612854080196609,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,False,"(0, 135)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,802.0,1691.0,False,False,False,False,en,6.7361284907631e+17,673612849076310016,"[112, 135]",http://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,https://t.co/0iyItbtkr8,pic.twitter.com/0iyItbtkr8,https://twitter.com/dog_rates/status/673612854080196609/photo/1,photo,"{'medium': {'w': 600, 'h': 399, 'resize': 'fit'}, 'large': {'w': 960, 'h': 638, 'resize': 'fit'}, 'small': {'w': 340, 'h': 226, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1958,673580926094458881,2015-12-06 19:13:01+00:00,https://twitter.com/dog_rates/status/673580926094458881/photo/1,8,10,our professor about extra credit on the last day of class,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,1.0,beagle,0.985062,True,basset,0.00641784,True,Walker_hound,0.00353259,True,Sun,673580926094458881,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,False,"(0, 101)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,297.0,882.0,False,False,False,False,en,6.735809177771786e+17,673580917777178625,"[78, 101]",http://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,https://t.co/H6rqZyE4NP,pic.twitter.com/H6rqZyE4NP,https://twitter.com/dog_rates/status/673580926094458881/photo/1,photo,"{'large': {'w': 640, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1961,673359818736984064,2015-12-06 04:34:25+00:00,https://twitter.com/dog_rates/status/673359818736984064/photo/1,8,10, Steve,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1.0,English_setter,0.6965680000000001,True,Brittany_spaniel,0.104046,True,Ibizan_hound,0.0348324999999999,True,Sun,673359818736984064,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,False,"(0, 118)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,728.0,1558.0,False,False,False,False,en,6.733598124035318e+17,673359812403531776,"[95, 118]",http://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,https://t.co/EPq0MRAraJ,pic.twitter.com/EPq0MRAraJ,https://twitter.com/dog_rates/status/673359818736984064/photo/1,photo,"{'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'large': {'w': 700, 'h': 700, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1962,673355879178194945,2015-12-06 04:18:46+00:00,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1",11,10, Koda,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1.0,Rottweiler,0.5292479999999999,True,miniature_pinscher,0.168296,True,Appenzeller,0.100452,True,Sun,673355879178194945,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,False,"(0, 134)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,652.0,1606.0,False,False,False,False,en,6.733558725385994e+17,673355872538599424,"[111, 134]",http://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,https://t.co/0zUxlrhZrQ,pic.twitter.com/0zUxlrhZrQ,https://twitter.com/dog_rates/status/673355879178194945/photo/1,photo,"{'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 604, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1963,673352124999274496,2015-12-06 04:03:51+00:00,https://twitter.com/dog_rates/status/673352124999274496/photo/1,12,10,ny screech and then goes into complete cardiac arrest* 12/10 https://t,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1.0,golden_retriever,0.672808,True,Labrador_retriever,0.275885,True,kuvasz,0.022255,True,Sun,673352124999274496,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,False,"(0, 98)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,597.0,1761.0,False,False,False,False,en,6.733521195802378e+17,673352119580237824,"[75, 98]",http://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,https://t.co/az5PLGzVNJ,pic.twitter.com/az5PLGzVNJ,https://twitter.com/dog_rates/status/673352124999274496/photo/1,photo,"{'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1964,673350198937153538,2015-12-06 03:56:12+00:00,https://twitter.com/dog_rates/status/673350198937153538/photo/1,9,10, Bella,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,1.0,West_Highland_white_terrier,0.119188,True,quill,0.104014,False,Maltese_dog,0.093944,True,Sun,673350198937153538,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,False,"(0, 117)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,229.0,784.0,False,False,False,False,en,6.73350191790035e+17,673350191790034944,"[94, 117]",http://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,https://t.co/RMv9EAv57u,pic.twitter.com/RMv9EAv57u,https://twitter.com/dog_rates/status/673350198937153538/photo/1,photo,"{'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 604, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1966,673343217010679808,2015-12-06 03:28:27+00:00,https://twitter.com/dog_rates/status/673343217010679808/photo/1,11,10,ERMERGERF 11/10 https://t,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,1.0,Chihuahua,0.541408,True,Italian_greyhound,0.156891,True,miniature_pinscher,0.0695558,True,Sun,673343217010679808,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,False,"(0, 53)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,289.0,1038.0,False,False,False,False,en,6.733432108155453e+17,673343210815545344,"[30, 53]",http://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,https://t.co/dNUbKOSiWW,pic.twitter.com/dNUbKOSiWW,https://twitter.com/dog_rates/status/673343217010679808/photo/1,photo,"{'small': {'w': 340, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1968,673320132811366400,2015-12-06 01:56:44+00:00,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",11,10, Frankie,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3.0,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo_dog,0.00185305,True,Sun,673320132811366400,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,False,"(0, 97)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,8705.0,14441.0,False,False,False,False,en,6.733201254838927e+17,673320125483892736,"[74, 97]",http://pbs.twimg.com/media/CVgdFjOWwAAa1PP.jpg,https://pbs.twimg.com/media/CVgdFjOWwAAa1PP.jpg,https://t.co/iJABMhVidf,pic.twitter.com/iJABMhVidf,https://twitter.com/dog_rates/status/673320132811366400/photo/1,photo,"{'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1969,673317986296586240,2015-12-06 01:48:12+00:00,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",10,10,moment and appreciate how these two dogs fell asleep,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2.0,miniature_pinscher,0.3840989999999999,True,bloodhound,0.0799232,True,Rottweiler,0.0685941,True,Sun,673317986296586240,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,False,"(0, 119)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,293.0,924.0,False,False,False,False,en,6.733179793842545e+17,673317979384254464,"[96, 119]",http://pbs.twimg.com/media/CVgbIoYVEAA9xMv.jpg,https://pbs.twimg.com/media/CVgbIoYVEAA9xMv.jpg,https://t.co/juX48bWpng,pic.twitter.com/juX48bWpng,https://twitter.com/dog_rates/status/673317986296586240/photo/1,photo,"{'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1970,673295268553605120,2015-12-06 00:17:55+00:00,https://twitter.com/dog_rates/status/673295268553605120/photo/1,8,10,,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1.0,golden_retriever,0.889241,True,Labrador_retriever,0.0646833,True,Great_Pyrenees,0.0126126,True,Sun,673295268553605120,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,False,"(0, 140)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,3484.0,8046.0,False,False,False,False,en,6.732952389124178e+17,673295238912417794,"[117, 140]",http://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,https://t.co/U36HYQIijg,pic.twitter.com/U36HYQIijg,https://twitter.com/dog_rates/status/673295268553605120/photo/1,photo,"{'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1971,673270968295534593,2015-12-05 22:41:22+00:00,https://twitter.com/dog_rates/status/673270968295534593/photo/1,11,10, Mac,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1.0,Shih-Tzu,0.610453,True,Maltese_dog,0.166815,True,Old_English_sheepdog,0.132015,True,Sat,673270968295534593,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,False,"(0, 71)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,400.0,1134.0,False,False,False,False,en,6.732709596845916e+17,673270959684591616,"[48, 71]",http://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,https://t.co/mjC0QpXGum,pic.twitter.com/mjC0QpXGum,https://twitter.com/dog_rates/status/673270968295534593/photo/1,photo,"{'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1972,673240798075449344,2015-12-05 20:41:29+00:00,https://twitter.com/dog_rates/status/673240798075449344/photo/1,6,10,ng dog here,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1.0,Airedale,0.443004,True,brown_bear,0.1141619999999999,False,Chesapeake_Bay_retriever,0.0946386,True,Sat,673240798075449344,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,False,"(0, 140)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,798.0,1510.0,False,False,False,False,en,6.732407821245481e+17,673240782124548096,"[117, 140]",http://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,https://t.co/1euKoOvy49,pic.twitter.com/1euKoOvy49,https://twitter.com/dog_rates/status/673240798075449344/photo/1,photo,"{'large': {'w': 765, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 803, 'resize': 'fit'}, 'small': {'w': 340, 'h': 455, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3201004,104,2812,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
